drug,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,TSNE1,TSNE2,cluster_kmeans_5,cluster_kmeans_6,cluster_kmeans_7,cluster_kmeans_8,cluster_kmeans_9,cluster_kmeans_10,cluster_kmeans_11,cluster_kmeans_12,cluster_kmeans_13,cluster_kmeans_14,cluster_kmeans_15,cluster_kmeans_16,cluster_kmeans_17,cluster_kmeans_18,cluster_kmeans_19,cluster_kmeans_20,cluster_birch_5,cluster_birch_6,cluster_birch_7,cluster_birch_8,cluster_birch_9,cluster_birch_10,cluster_birch_11,cluster_birch_12,cluster_birch_13,cluster_birch_14,cluster_birch_15,cluster_birch_16,cluster_birch_17,cluster_birch_18,cluster_birch_19,cluster_birch_20,cluster_agglomerative_5,cluster_agglomerative_6,cluster_agglomerative_7,cluster_agglomerative_8,cluster_agglomerative_9,cluster_agglomerative_10,cluster_agglomerative_11,cluster_agglomerative_12,cluster_agglomerative_13,cluster_agglomerative_14,cluster_agglomerative_15,cluster_agglomerative_16,cluster_agglomerative_17,cluster_agglomerative_18,cluster_agglomerative_19,cluster_agglomerative_20
DB00712,-2.2188946578028244,-3.5655635861713946,-0.4592056389914857,0.4623176457552487,0.699915187594149,0.1099947434467473,0.97744060060304,-0.0110082140372566,0.3962991254771251,0.3652249907026179,-0.1726786375423928,0.4824283927668586,0.192891564110276,-0.1292049580509298,-0.1094430432152394,0.1651514845615847,-0.1802589607705809,-0.0991404269195343,0.0393080996493803,-0.2787421536921671,-0.1742312406332339,0.0972551251977047,0.140197032393469,-0.1646722923569295,-0.2838626261600948,0.1870107812994126,-0.13855668174219,0.0642445582239315,0.053739910171244,0.0144144972305207,0.0892296063892786,-0.0390920345959476,-0.1270304706991105,0.1268837129124,-0.1005250245904608,0.1629919241706592,0.0927474403060876,0.0994033616962899,0.0571493803516425,0.004569765165107,0.096596348419623,0.0285118430592932,-0.0882873147196664,-0.0487220004679071,-0.1349327709958963,-0.0066994453480135,-0.1534224278111579,-0.0024275014115075,0.0047022521812384,0.017067575239475,-6.1683707,-46.995564,2,1,6,1,5,2,6,11,5,10,9,9,16,5,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB05676,-2.933022810431596,-0.4718179868173814,1.1023375713124244,1.2308316766636265,-0.1447688554331561,0.1280369399042199,0.0548486631226752,0.0037916965765862,-0.4005609589161546,-0.3451644627154042,-0.4411003137433302,0.0581975528003785,-0.3670458140954822,-0.146461035976198,0.1964461563378312,-0.0760683659518078,0.1870473723620418,-0.1505147785057868,-0.1316609523174256,0.1074460380043084,-0.0632418166726963,-0.1036034615003479,0.0264732774702475,0.0074971383645405,-0.1729589837440486,0.0968482789274278,-0.2986486080369696,0.1521947316112163,-0.1942471184220484,-0.1002499074485911,-0.0228705557952868,0.1255496895079292,-0.0929079252697065,0.1961339024173549,-0.0562556287541383,0.0302854111201638,0.0344434993173094,-0.0952547603282182,-0.0645664060055436,-0.0437102110839083,0.0895890840915802,0.0358639265137452,-0.0422194873336099,-0.1086491110498754,-0.0582510802183832,0.019955287323608,-0.038167274342087,-0.1116959154915397,0.030343924797111,-0.0364964775329894,-24.665825,-33.651287,2,1,6,1,5,4,10,6,10,2,13,1,0,15,4,6,4,4,4,4,4,4,4,4,1,1,0,6,6,2,2,2,4,4,4,1,0,4,4,4,4,4,4,4,1,0,18,18
DB01017,-2.396478456482716,1.2033382870127516,-0.1924947698464078,-0.4100986899362642,0.1387498772243962,-0.1633487199088575,-0.0911019655101274,-0.0181522796136288,-0.7286187129484524,-0.6628840108863489,-0.289823762096221,-0.0998072475593031,0.0822874772407668,-0.151558664576189,0.2041205124045654,-0.2018111589231535,0.3459546805171607,0.349142698716735,-0.2883417749158188,0.1881350202722374,0.0057948910554858,-0.1614873780506668,0.1929539004649334,-0.2524914899567854,0.1531065251261131,-0.0231914999241467,0.1752496228044967,-0.171503176561043,0.2875563697321232,-0.2379616962293132,-0.4593661110336419,-0.0150692051917856,0.0347560202426419,-0.135020911369583,0.0396298633533683,0.1204944382358332,0.2089417973764671,0.1722889361968687,0.2405859178449111,-0.2361224518436345,-0.1389256054173097,0.2537555449332514,-0.1512323711722129,-0.1795512847500183,0.0759603940676792,0.2948580227503275,0.0306711643405387,0.1798562691853964,0.283728435426741,-0.1839706390366777,-19.860512,20.518661,0,0,1,6,1,9,9,8,9,4,7,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB01380,-1.4596212088416898,3.8316018975014434,-0.875045047199449,-1.6025588159445865,0.1654166545797501,0.8595354881934691,0.7384126483632201,-0.7500414906366025,0.4322517699065591,-0.4455662116757337,-0.2590428671468661,0.247926207749943,-0.1452181150275918,0.0602613381822607,-0.2819848687641971,-0.0286137723944087,0.1838080568513743,0.0492594154730095,-0.0191861795195767,0.1426599838761892,0.0930335317876285,0.0520402102093851,-0.0049121012990106,0.0821021918743169,0.0330553374237625,-0.0268007028377524,0.0276730359781093,0.2099556602948649,0.0100398909588425,-0.0709914743438364,-0.1161597858951723,0.0322371545335906,0.1604078212003979,0.0318045729543375,0.075232786735705,-0.1444538065097487,0.0239565481880927,-0.0162452527297569,0.0767959273310547,-0.0374792870848352,-0.0431787439482601,0.0074978769342262,-0.1481816916319563,-0.0359665302599044,-0.0647156539225602,0.0261438859871105,-0.0840443309150089,-0.1075368463272467,-0.0253854795524514,-0.0464717305253986,-10.659324,50.94425,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
DB13337,-3.770169460795632,-0.7232564028450001,0.2807156234077249,-0.8885442020548275,0.1070217919644986,-0.4911809227374656,-0.4251927301668107,-0.6132827060932182,-0.5475344609236377,-0.2737710059434265,0.1314390166404715,1.165559152856632,0.0207344957471128,0.0870484049308933,0.0538884296656493,-0.1566117470942185,-0.1182365455798243,-0.1494431423009704,-0.3654342085238912,0.2999588452700359,0.1794348476336551,-0.2956814455320802,-0.1657522860392312,0.370538834222769,0.026224338147735,0.3329386245406856,0.0610628529001451,0.0886532989406086,-0.2109518610207337,-0.2658123531625727,-0.0120991275831241,-0.1835117890782659,-0.1772633126652065,-0.1786000422336271,-0.0516103522444954,-0.1723857563772996,-0.2106406572902285,-0.3815292586832077,0.0695944280794144,0.1610285826158046,-0.1416401661735539,0.3412827922219054,0.4211563527438464,0.2355709451931297,-0.0826129002457287,-0.0399684968753556,-0.059243421212545,0.0476956574300131,0.0385725516446401,0.0107655080630702,-8.970228,11.681258,0,0,4,4,6,1,8,5,8,11,10,8,1,13,1,3,0,5,2,2,0,5,5,5,5,5,5,5,2,0,18,18,0,0,5,5,5,5,5,2,2,2,0,15,15,15,15,15
DB00264,-3.438364134622292,0.136389979603612,2.6831633008380424,0.4640671011866227,-0.4766787719354749,0.9828566454332572,-0.4856803356856959,0.4463420503089575,-0.8199215311238819,0.1144019672598148,0.0978287383257043,-0.1580481734463175,0.0133792681508693,0.2117328243103302,0.0319197123371728,-0.047277168005508,0.0915407499597647,-0.1382367533357211,-0.0309531090762849,0.2742849830453034,0.0195535387680763,0.186304561822812,-0.1352430716336313,-0.0756564445332873,-0.0462382710141077,0.2967973250758093,-0.1719485445445616,0.3094149631786941,-0.1880542687239626,0.0600616488404429,0.2512456634505409,0.1539304783783259,-0.2018852437226514,0.2248394318154781,0.0178093084838528,0.0126196330169662,-0.1318811032573666,0.0384344180451042,0.1062439635381685,0.1982363028295366,-0.0530610460761332,-0.0888845161758219,0.0327896474145489,-0.0118234022006818,-0.0288454103793092,0.0892463480742903,0.0919059776217919,-0.1797550101980377,0.0522284934649817,0.0408456084013824,-14.007973,-21.50698,2,1,6,1,5,4,2,2,2,8,4,13,13,8,7,10,1,1,1,0,8,8,3,1,0,13,13,13,13,13,13,13,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB00986,-3.4869876937400366,1.6771780325621626,-1.5458850801148143,-1.0316708429490364,-0.0044656732547841,0.5340945422367879,0.4854764441054295,-0.1915729109528122,-0.3397593794548406,0.6139001306835878,0.4593443991873307,0.1318019153471957,0.1407921399638731,0.1844287287598843,-0.0727610784687644,0.3358374777747075,-0.2414586554464524,-0.1633542623387412,0.1637118470030126,0.1531150045240127,0.1192547889508925,0.1220446923180924,-0.0617651956935666,-0.0921288881221041,-0.2378721809751267,0.01291052665437,-0.0536470182115371,0.0394999233463853,-0.2720509467488233,-0.1639999344177886,-0.0177586565509008,-0.0167474545282644,-0.0829040642580239,-0.0909599639235116,0.0015964037786141,0.2705619256280075,0.1067557305518852,-0.0102007465428337,-0.0925657718249038,-0.0634114732467523,0.1064647304429563,0.0083029942930301,-0.0614559260828431,-0.0895857198631652,0.1362566213467196,0.0630367800415285,0.0380668140935902,-0.1076045871342786,0.0839244510528215,-0.0958543784646325,-30.631815,29.71805,0,0,5,0,1,9,9,8,9,4,7,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,0,5,2,2,2,2,2,0,3,1,1,0,16,16,16,16
DB09156,0.3600097884172823,1.032072065580046,2.178851700758953,0.0626152305273447,-0.1179876097341876,-0.0778319730275442,0.0435940487554524,0.2768157762944405,-0.5505015263928026,-0.423720656138059,-0.4139944271225123,0.0270694529792518,0.0694023494015012,-0.0980883756770175,0.1271680668642466,0.0488025826702918,-0.2353409104305843,0.1148157723884663,0.579467058543042,0.3017560235238142,0.2484799570369215,0.2209294205370735,0.1856195582315227,-0.2550049900865752,0.1465877404743275,-0.0800122557933478,0.1632883563924801,0.1174584179203231,-0.0369590769220798,0.2459997228098875,-0.0845977626323694,0.1087758735908909,-0.2281237041345062,0.1478363176864119,0.0164240197533942,0.0065973714759318,0.0109023004596758,-0.1121673545444284,0.0754190320937541,0.0046364891281013,0.1053611952503168,0.1758689063842757,-0.1961397658018964,0.0272859303434235,-0.1274161840354798,-0.1341569028543706,0.1058207423423897,-0.1323661807355574,0.1426094206349483,-0.0584572801851695,24.352018,10.44466,1,2,0,2,0,3,0,0,4,5,14,0,6,12,17,7,0,2,0,1,1,1,0,11,11,11,11,11,11,11,11,11,2,2,0,4,4,1,0,5,5,5,5,5,5,5,5,5
DB11071,-0.1557813333250698,-3.6482716773214743,-1.114341956550481,1.1240391637979146,1.026803986249443,0.6963997757432936,0.8310667603904861,0.1525845774150642,-0.3688205212576268,0.3707064611230981,-0.5778309648395135,0.3717711222998817,0.2464424754247689,-0.1347870849107554,0.010727762634565,-0.2134225659088302,0.2685790115830109,-0.1039830824296456,0.4614200001485372,-0.322156230233482,0.0111839082385696,-0.1474388149165114,0.2618233407471972,0.4627567005034013,0.192913196173155,0.0414798885698659,0.0912128915420913,0.0683274443009388,-0.044057828526735,-0.0427121262780793,0.0648360726410324,0.1792579687343502,-0.0250617042567005,-0.0790186818803334,-0.0345231614714196,0.071403416682941,0.1551542886365886,0.1829910940069936,0.0826482800031779,0.0558539106404637,-0.1003732264993506,0.0458847429865882,0.0623330343191224,0.1246220415657347,-0.1085643100727007,0.0817412714614768,-0.0084539715641932,0.1434037595965682,-0.0038169710909306,-0.0118861770048539,8.827086,-46.107136,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB00200,3.164514954372659,2.5748897798248978,-0.1855028647814424,1.6892344174412646,1.2747982764516228,-0.3580073241569559,-0.5230931216453475,0.2738735018456044,0.2627112221985862,-0.2560083847098643,0.7646855656330112,0.2955223989437096,-0.2365899954559535,-0.0934700923238806,0.0526639828902576,-0.0378928022588438,0.1360912943320462,0.4405508069867337,0.0543398469080726,-0.1696194957770871,0.1331113294569646,0.1627053649175022,-0.0239352749549847,0.0224079738505139,-0.0344116098368307,-0.0130511691856315,-0.1143233120171834,0.1140953804001202,0.0281882597265166,-0.045263931301843,0.0326726213207989,-0.0233241604631434,0.0384271125232872,0.1965696013696703,0.0288622208853948,-0.0090295018391252,0.0925807701120167,0.0546052377424415,0.07461225822992,0.0487553586562648,0.1392930103547975,0.0970184407840863,-0.018009595853955,0.0559062949488407,0.1480721126994771,0.0094430568403784,-0.1146869869681651,0.0029512379915129,-0.0069842793851087,0.0107029661669882,25.517141,36.04621,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB00172,3.719931969858281,0.2125050103094468,-1.2802811387308786,-1.8093056998029016,-0.0814520736015961,-0.8857068719365947,-0.1548976232148099,0.0428977635291681,-0.1426218654555809,0.7846387424191407,-0.2769510453806674,0.0266346898566098,0.2797958158984109,0.1919617881538586,0.0202472234512635,-0.3777678672360989,0.1383605442412548,-0.001613998638884,0.2312750893241851,-0.300518419747031,-0.1084395087595487,0.1074889302044296,-0.1123460612184388,0.3847134284153084,0.0276371906950285,0.2548203410762564,-0.2374524523133898,0.0908972608147204,0.014407071824994,-0.0081491453889937,-0.4309456659721198,0.1125029348868344,-0.187181587936605,-0.0184817015843831,0.0357261903620105,-0.0738129408135458,0.0366990001147548,-0.0969813308622103,0.0924895352151004,0.0530617693094263,-0.0066738807974632,-0.1724399002723636,0.1487731644121397,0.0967393103645074,0.0417308083614027,-0.1009204327165639,0.0882578500649385,-0.0760404752688669,-0.0680927893986669,0.1154979713177004,13.49824,6.510621,1,2,4,4,6,1,8,10,12,1,3,8,10,10,13,19,0,2,0,1,1,1,0,3,3,3,1,1,1,1,0,7,0,0,5,5,5,5,5,2,2,2,0,8,8,3,1,0
DB00844,-0.4792948416089014,2.578210819308816,-2.263877345493104,-1.1840445019149113,0.1044966668593442,0.8816985327470785,0.0847791565598608,0.4654573955322233,-0.4593847636963186,0.0866326293315235,0.0694697973975661,-0.21372248227908,0.0940503667965397,-0.4261244658146876,0.0802682498323366,-0.150696256627614,0.231456277179426,-0.3719788990980601,-0.0040215060730696,0.0845848851599288,0.2194753701463935,0.2196966783925514,0.0808251429536675,-0.1991683774193524,-0.0535549232300881,-0.1709060253695634,0.0979336644060007,-0.1186168331973425,-0.0912983317022484,0.1415686625632461,0.1306702348894315,-0.1845539389596942,0.22119574536359,-0.0548947658299696,-0.0279977020032788,0.1782128631615389,0.0899779228779148,-0.002575006515026,-0.1540165009776499,0.2079875127186345,0.0631061374799432,0.2411124571317133,0.0924701793599503,0.1445937962308699,0.0572415937448606,-0.1474187658338496,-0.0916688527690869,-0.0014531032334814,-0.0660849142819813,0.1846028835509364,-20.712484,39.62909,3,3,5,0,3,5,5,3,1,12,0,15,15,9,5,17,2,0,6,6,6,6,6,6,6,2,2,0,16,16,16,16,0,5,2,2,2,2,2,0,3,1,1,0,16,16,16,16
DB00890,-2.000163392191308,-2.3089195542651577,-0.0872894343542104,0.5454154180175179,0.3581123113023883,0.3251639535353644,0.6689817707071183,0.3787390844480128,-0.4996880277760299,-0.2272598513694384,-0.2104228900659437,0.3444797554436948,0.0065361223072128,-0.658482543451782,-0.2299741683220406,0.0252382693490227,0.1857706255351305,-0.1546407439830921,0.0271626837235099,-0.2555930206034955,0.0525087334983175,-0.1294088743954475,0.0985044461494703,0.1405028553753371,0.2853581505377507,-0.2962939089519554,-0.0462052874550024,0.0639942212924893,0.260711692257676,-0.0465575071342111,0.1934988453507044,0.194298379640784,-0.0774792868956256,-0.0595376950467449,0.0106613455958359,0.0636320707481203,-0.150992952648127,0.1377241707625425,0.0544226625547958,-0.1477781696174706,-0.0030661902634995,0.1543230236416807,0.1687891211510326,-0.0008567328250974,0.1038964803134242,-0.0837579097372381,0.1003843237491911,-0.0371871923274273,-0.1697903672805829,0.0431726532961023,-7.3860655,-42.686943,2,1,6,1,5,2,6,11,5,10,9,9,7,5,15,16,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,4,4,4,1,0,4,4,4,4,4,4,4,1,0,3,3
DB11640,4.318178763390098,-2.020186726584861,-0.4566831376974958,-0.3836216445567908,0.3205967486119744,0.6493916176692146,-0.9094405720061098,-0.1950138619917555,0.1642386809251715,0.1296252564720123,0.0374366630869891,-0.5729099874595789,0.0928374123644362,0.4105601075393649,-0.0893520854591362,-0.3883619772180958,0.0460165892197796,0.0845025060354654,0.1455739116330462,0.07100900984881,0.0950128981270651,-0.073283503483557,0.222237343945387,0.0648523167615387,0.1863576063603785,-0.0963543696614476,0.2245814065542599,-0.0557976131394711,-0.0945224483926381,0.0386800363863116,-0.0794166917484019,0.1190984139269547,-0.0735672514983699,-0.0196082884125435,0.1467099984060045,-0.0665250703306603,-0.1080523506134628,0.0321987846463277,-0.0018388737604923,0.1982994759979819,0.1402582751490919,0.0074948613920955,0.0314140193560574,-0.0688666131538779,0.0181291695760779,-0.0267008776453694,-0.014454925573602,-0.0650088244116381,-0.0335317375959449,0.025277629895817,27.104795,-29.47989,4,4,2,3,2,7,7,4,7,6,1,3,4,16,3,18,1,1,1,0,2,0,8,8,8,8,8,8,8,8,8,8,1,1,1,0,3,3,3,3,1,0,6,6,6,6,6,6
DB00401,-2.9326788220791333,0.0413137608704988,1.4048994368924774,0.602483946486974,-0.3136359856012823,-0.0271562454476391,-0.4254814701960739,-0.4065012139497503,-0.1575333046234121,0.0088416997355927,-0.587547742990196,0.3780681548979862,-0.4573430851924061,0.0761359728917271,0.4336956552589627,-0.2441038285429136,-0.0115591392652687,-0.1216445908110399,0.3647665258179854,0.0496231096841706,0.1807593872973213,-0.1399845654269173,-0.2228409469459951,-0.3407485783851597,-0.2358488987160412,-0.1599667624581771,-0.0377481441173516,0.1335568641922163,-0.3300240415073784,0.1250325385985335,-0.062261142129825,-0.2247934617383655,0.5060626819967343,0.1932091900341869,0.4151036852478746,-0.2705696711792038,0.1090921015703982,0.5272819240557979,-0.0607794530213834,-0.2493319878642059,0.1497325655677083,-0.2168770168915313,0.4557292477362197,0.2331740852319244,0.1397478364463047,0.2239819411009139,0.0118176285132764,-0.0336682972677842,-0.0775206796989902,-0.071432407826476,-27.158255,-18.763836,0,1,6,1,5,4,2,2,2,8,4,13,0,8,4,6,4,4,4,4,4,4,4,4,1,1,0,6,6,2,2,2,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB00189,3.870777583062573,-0.7546152783318641,1.275763693616685,-1.3661112617010236,-0.0892177557585476,-0.2454789553435656,0.6847977302548952,0.3302900538592369,0.3268439105643431,0.3942536045664994,0.110639613063611,-0.0971453010024375,-0.1873947036064751,-0.1197102509651141,-0.1932541104225579,-0.1047731023142679,-0.0781879575413179,-0.0580883189740751,-0.1094678618563344,0.1153485842668952,-0.0312740285682283,-0.1139526989497053,-0.1486491582569122,-0.0238511362784821,0.1037527749627076,-0.2287947221695047,-0.0645118096865521,0.0819084817826677,0.116931450239207,-0.0550644432569766,0.1328207436557175,-0.1414501837691826,-0.2058344158812874,-0.0181763526253638,-0.1028752707610083,0.0389005753213322,-0.0709090965534145,0.1593286924599581,0.0267005522967485,0.0016559642775235,0.0792751368485249,-0.039511678685811,0.1807876553605197,-0.0469945728017351,0.2165309647846341,-0.0012555725537392,-0.0755397706730387,-0.0289589864842586,0.09322503029917,-0.0063719746595558,36.53162,-8.335415,4,5,3,2,0,3,0,0,11,0,8,5,2,1,6,13,3,3,3,3,3,3,1,0,12,12,12,12,12,12,12,12,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11
DB01045,0.5692729390797191,3.040017588479983,-0.3500275848203341,1.309363047030342,1.176906988765286,-0.1638023954390967,-0.1580243029157749,0.4123443253011242,0.1219119216699008,-0.2602764513466722,0.0766610480603617,0.0899699104616321,-0.4529218361042857,-0.0685986653962488,0.3041773734712166,-0.0843372904614952,-0.1385829339938576,0.0224006112261807,-0.0900320206774897,-0.206810623089421,-0.1551989710792601,-0.2218745973823647,0.1183060347996064,-0.1217390649840374,0.069106428329667,0.0672538844140192,-0.0063321020881641,-0.245209969677321,-0.0031076825220727,0.2783929705390014,-0.0082423999125564,0.1285066329771253,-0.013254874207195,0.1215209325559305,-0.012518207825068,-0.0459949425330699,0.0135250613201027,-0.1350194841962589,0.1285300790711971,-0.1476704241227626,0.0026453981955074,0.0754338872117328,-0.0182576981935683,-0.0095482868316836,0.1984523954067633,0.0658085221472235,-0.0769335924956761,-0.0941341222010418,-0.0583773646101958,-0.098889909181202,1.0579783,32.298065,3,3,5,0,3,5,5,5,8,13,12,2,3,4,2,15,0,5,2,2,0,5,5,5,5,5,5,5,2,0,10,10,0,5,2,2,2,2,2,0,3,1,1,0,10,10,10,10
DB09332,1.3575703002733177,-2.707538205632636,-0.5628632159130248,0.2606910132167307,0.5119665099470673,0.6577761683534195,0.0153845164264407,0.1210608483013443,-0.0938291170250814,0.2537193739331314,-0.1692855611242086,0.1766225392251021,-0.2988212590815632,0.0933876936255735,0.1745228140628774,0.1997699888449433,-0.0360513000671224,-0.0976619529703324,-0.041165309907387,0.0623151454311014,0.1476902214656896,-0.1124177695761152,0.0355777620754293,-0.0159558595692957,-0.1650786475562217,-0.0925954158689421,-0.2204546438700856,-0.0273528422048208,-0.0597144648653818,-0.0864999803393255,0.0059477697612173,0.0575808507150746,0.0106585465223774,0.0792320931767905,0.0030036117955209,-0.2204695255733746,0.110817549050645,-0.0010090342086858,0.0601912425940136,-0.1634622288678037,0.0301047380980791,-0.0474169042818257,-0.0548608878794593,0.1156278526134791,0.0340877808165736,-0.009419946221273,0.0672893837715697,0.2331042202401012,0.1140194733848592,0.0020013590221978,15.9800415,-33.691856,2,4,2,3,2,7,7,4,7,6,1,3,4,16,3,2,1,1,1,0,2,0,8,8,8,8,8,8,8,8,8,8,1,1,1,0,3,3,3,3,1,0,6,6,6,6,6,6
DB09060,2.955121377099909,0.3516763760518606,-1.2439635300605694,-1.623529166447378,0.1265273787293552,-0.852676017343062,-0.4307723185976566,-0.2597818347300136,-0.1460004368098729,0.2060306533795317,-0.1431033092623989,-0.1331212914331369,0.4284092075533422,0.1681130708351036,0.1478211975109564,-0.0774934211588247,0.3853627771352988,-0.0432310144302078,0.1980254306527316,0.000934673287798,-0.197219013640698,0.0382535787797572,0.1084485643995954,0.2713429755659233,0.0984505384074944,0.1965012483088715,-0.2735560935236866,0.0224365386640056,-0.0347098650384034,0.0659895856364847,-0.2007391610557136,0.1757523839467261,-0.0601481051797034,-0.1030219322033025,0.0693229692525655,0.0650698541023992,0.046621460096477,-0.0801609645003261,0.040949283900933,0.0113483938239601,-0.0123767139850842,-0.1026417925659755,0.1127941245741178,0.0312444705298144,0.0170059570299122,0.1020788541079467,-0.0036793420154987,-0.0875933340357289,0.026173118308858,0.0879851298967165,12.561131,7.1411905,1,2,4,4,6,1,8,10,12,1,3,8,10,10,13,19,0,2,0,1,1,1,0,3,3,3,1,1,1,1,0,7,0,0,5,5,5,5,5,2,2,2,0,8,8,3,1,0
